"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.040030475E1,-2.001487885E0,-5.153782654E0,4.207749939E-1,5.544770599E0
1.041027775E1,-3.387006683E0,-4.197421417E0,1.135987701E0,5.511862560E0
1.042025175E1,-3.823498993E0,-2.672243042E0,1.428479462E0,4.878583913E0
1.043022575E1,-3.876189423E0,-1.222058716E0,1.037492523E0,4.194599228E0
1.044019875E1,-3.597618713E0,-2.444416809E-1,1.917512512E-1,3.611008264E0
1.045017275E1,-2.970572662E0,2.556683350E-1,-4.888833618E-1,3.021369752E0
1.046014675E1,-2.067799988E0,6.584806824E-1,-7.759863281E-1,2.304679670E0
1.047011975E1,-8.439450073E-1,9.063652039E-1,-8.849597168E-1,1.522134934E0
1.048009375E1,1.628313904E0,1.134341125E0,-4.818479919E0,5.211130846E0
1.049006775E1,7.033423920E0,1.595532074E0,-1.468670883E1,1.636197393E1
1.050004075E1,6.602769470E0,7.059320068E-1,-5.444178772E0,8.586849665E0
1.051001475E1,4.935686188E0,6.780899048E-2,1.598076782E0,5.188395282E0
1.051998875E1,1.653611298E0,-8.532257080E-2,2.145488434E0,2.710134846E0
1.052996175E1,-4.845423889E-1,-4.364923096E-1,8.220904541E-1,1.049351980E0
1.053993575E1,-1.345551910E0,-3.760180664E-1,-4.683760071E-1,1.473524894E0
1.054990954E1,-1.740879822E0,3.143463135E-3,-2.489323425E0,3.037664160E0
1.055988254E1,-2.173330536E0,9.969268799E-2,-3.114872589E0,3.799438840E0
1.056985654E1,-2.520009613E0,-9.131011963E-2,-2.626288605E0,3.640903435E0
1.057983054E1,-2.654879150E0,-3.103047180E-1,-1.460213470E0,3.045799682E0
1.058980354E1,-2.587668915E0,-3.079096985E-1,1.152603149E-2,2.605949279E0
1.059977754E1,-2.081571350E0,-3.929328918E-1,9.988728333E-1,2.342025294E0
1.060975154E1,-1.122066650E0,-8.083190918E-1,9.593550110E-1,1.683085072E0
1.061972454E1,-4.567002869E-1,-1.112336884E0,4.553530884E-1,1.285774059E0
1.062969854E1,1.558259583E-1,-1.726809082E0,-5.593867493E-1,1.821830088E0
1.063967254E1,1.123563538E0,-2.664459229E0,-7.306306458E-1,2.982542396E0
1.064964554E1,1.975591736E0,-3.635040894E0,4.149371338E-1,4.157963183E0
1.065961954E1,3.385060730E0,-4.587809601E0,7.214996338E-2,5.701915353E0
1.066959254E1,4.905299377E0,-4.933590546E0,1.838476868E0,7.195990192E0
1.067956654E1,4.886588287E0,-5.217550049E0,5.511389008E0,9.026460125E0
1.068954054E1,4.209546204E0,-6.432423706E0,5.563480682E0,9.489397835E0
1.069951354E1,3.294798431E0,-1.031025970E1,2.360890503E0,1.107840042E1
1.070948754E1,4.087699585E0,-1.665361862E1,5.032534790E-1,1.715533635E1
1.071946154E1,6.608008575E0,-2.515144730E1,1.200204163E0,2.603270190E1
1.072943454E1,9.009614410E0,-3.381453232E1,-1.262175293E0,3.501697923E1
1.073940854E1,7.714956665E0,-3.850008865E1,-6.168372803E0,3.974702763E1
1.074938254E1,5.243595886E0,-3.990776138E1,-1.339339828E1,4.242060624E1
1.075935554E1,3.707340546E0,-3.727578461E1,-1.677426773E1,4.104393439E1
1.076932954E1,2.026336212E0,-3.325275055E1,-1.051997360E1,3.493596001E1
1.077930354E1,2.414179688E0,-3.015239777E1,-2.943329315E0,3.039175122E1
1.078927654E1,3.742966461E0,-2.688648926E1,-7.765850830E-1,2.715688102E1
1.079925054E1,5.446274414E0,-2.428040863E1,2.395019531E-2,2.488374413E1
1.080922454E1,6.347550201E0,-2.240046799E1,4.469705200E-1,2.328673748E1
1.081919754E1,6.370602264E0,-2.000395157E1,1.212478638E-2,2.099387526E1
1.082917154E1,7.032076721E0,-1.739233246E1,-1.707349548E0,1.883768494E1
1.083914554E1,6.817872162E0,-1.474224335E1,-2.929857330E0,1.650458069E1
1.084911854E1,5.895939331E0,-1.214394653E1,-2.955753479E0,1.381933488E1
1.085909254E1,4.538562012E0,-9.846973114E0,-2.623743896E0,1.115551239E1
1.086906654E1,2.933749237E0,-8.272846527E0,-2.300565948E0,9.074110311E0
1.087903954E1,1.008303223E0,-6.920408936E0,-1.602268066E0,7.174677566E0
1.088901354E1,-5.465135193E-1,-5.650300140E0,-7.583230591E-1,5.727095474E0
1.089898754E1,-1.538051605E0,-4.589156799E0,-1.824705505E-1,4.843475856E0
1.090896054E1,-2.033072205E0,-3.121009827E0,5.426216125E-1,3.764109874E0
1.091893454E1,-1.817370758E0,-1.607956238E0,6.903643799E-1,2.522887772E0
1.092890854E1,-9.729766846E-1,-3.905378723E-1,2.600093079E-1,1.080189011E0
1.093888154E1,-4.969665527E-2,2.625540161E-1,-3.664379883E-1,4.535208575E-1
1.094885554E1,6.176156616E-1,6.089337158E-1,-6.322851562E-1,1.073328419E0
1.095882954E1,1.320254517E0,9.458830261E-1,-1.044976959E0,1.931254394E0
1.096880254E1,2.917582855E0,2.004481659E0,-6.321204987E0,7.244851201E0
1.097877654E1,4.066593475E0,2.949616241E0,-9.481283569E0,1.072996536E1
1.098875054E1,3.069965973E0,2.444566498E0,-3.539988556E0,5.285084239E0
1.099872354E1,2.074685669E0,1.126557312E0,2.105222168E0,3.163133317E0
1.100869754E1,7.366181946E-1,-3.519181824E-1,3.693120117E0,3.782272990E0
1.101867154E1,-8.051756287E-1,-1.471589813E0,1.825453949E0,2.479146323E0
1.102864454E1,-1.245110779E0,-1.578766937E0,8.303233337E-1,2.175371861E0
1.103861854E1,-1.511706390E0,-1.142574005E0,3.345542908E-1,1.924229233E0
1.104859154E1,-1.391656036E0,-8.005352783E-1,-1.466949463E-1,1.612167070E0
1.105856554E1,-1.507515106E0,-7.003935242E-1,-1.113983459E0,2.001027744E0
1.106853954E1,-1.845512238E0,-8.050259399E-1,-2.596500549E0,3.285695860E0
1.107851254E1,-1.652563477E0,-9.633966064E-1,-2.643652496E0,3.263126965E0
1.108848654E1,-1.253493347E0,-1.035845947E0,-1.598974915E0,2.280557646E0
1.109846054E1,-1.098116455E0,-9.006770325E-1,-6.474037170E-1,1.560836455E0
1.110843354E1,-7.982899475E-1,-6.927593994E-1,3.637435913E-2,1.057594213E0
1.111840754E1,-4.697232056E-1,-6.825805664E-1,3.502716064E-2,8.293268484E-1
1.112838154E1,-1.802252197E-1,-7.943980408E-1,-3.625460815E-1,8.916215779E-1
1.113835454E1,-6.526428223E-2,-1.034798126E0,-3.302133179E-1,1.088167002E0
1.114832854E1,1.035845947E0,-1.693278809E0,7.888595581E-1,2.135993762E0
1.115830254E1,2.337239685E0,-3.886517944E0,1.679657135E0,4.836213309E0
1.116827554E1,3.016377411E0,-4.390968933E0,4.473447418E0,6.956354840E0
1.117824954E1,3.069666595E0,-4.680167542E0,4.728217621E0,7.326859020E0
1.118822354E1,5.320835266E0,-6.718179474E0,9.401948547E-1,8.621437800E0
1.119819654E1,6.596033478E0,-1.366418518E1,7.165599060E-1,1.518983451E1
1.120817054E1,4.114194489E0,-2.536640030E1,5.516628113E0,2.628334161E1
1.121814454E1,9.192833405E0,-3.822301483E1,5.819149017E0,3.974128262E1
1.122811754E1,1.946043182E1,-4.405623459E1,-3.335962830E0,4.827824418E1
1.123809154E1,1.465003510E1,-4.146946381E1,-9.243278503E0,4.494194204E1
1.124806554E1,3.908222809E0,-4.067282043E1,-1.768736893E1,4.452410075E1
1.125803854E1,-1.547032928E0,-3.840743134E1,-2.080254089E1,4.370663337E1
1.126801254E1,-4.343966675E0,-3.484184601E1,-1.647653687E1,3.878531355E1
1.127798654E1,-1.965113525E0,-3.127865570E1,-1.056188644E1,3.307218497E1
1.128795954E1,1.655108185E0,-2.638203827E1,-5.464237061E0,2.699276223E1
1.129793354E1,5.156477051E0,-2.131791916E1,-8.277786255E-1,2.194830632E1
1.130790754E1,7.234455872E0,-1.658730652E1,1.389261017E0,1.814954918E1
1.131788054E1,6.584806824E0,-1.353530319E1,1.101409607E0,1.509228997E1
1.132785454E1,4.991071014E0,-1.111902786E1,1.055305481E-1,1.218830206E1
1.133782854E1,4.131857758E0,-8.630153503E0,-4.950205994E-1,9.581066925E0
1.134780154E1,2.715952148E0,-6.577621765E0,-1.276096344E0,7.229794329E0
1.135777554E1,7.934999084E-1,-5.375471649E0,-1.606309662E0,5.666177573E0
1.136774954E1,-1.201102295E0,-5.034929810E0,-1.228794708E0,5.320065915E0
1.137772254E1,-2.195185089E0,-4.573439484E0,-8.927435303E-1,5.150939458E0
1.138769654E1,-2.245181122E0,-3.857927399E0,-9.452842712E-1,4.562675140E0
1.139767054E1,-1.739532623E0,-2.796035614E0,-1.193617859E0,3.502643644E0
1.140764354E1,-1.247356110E0,-1.602866821E0,-1.408720551E0,2.471755024E0
1.141761754E1,-1.027014313E0,-6.240522766E-1,-1.319805450E0,1.784961083E0
1.142759154E1,-7.861651611E-1,1.583706665E-1,-1.464704132E0,1.669878775E0
1.143756454E1,-4.212240601E-1,6.981481934E-1,-1.686542816E0,1.873303841E0
1.144753854E1,1.047821045E-3,1.018482056E0,-1.838476868E0,2.101738325E0
1.145751154E1,6.795867920E-2,1.355131989E0,-1.637893982E0,2.126898631E0
1.146748554E1,-1.329235840E-1,1.511407013E0,-1.306483154E0,2.002228276E0
1.147745954E1,-1.231938171E-1,1.350940704E0,4.055067444E-1,1.415857769E0
1.148743254E1,3.667373657E-1,1.059047699E0,2.603835297E0,2.834790394E0
1.149740654E1,9.806108093E-1,5.740562439E-1,2.216440887E0,2.490732490E0
1.150738054E1,6.942562866E-1,-1.901046753E-1,9.912387085E-1,1.225024798E0
1.151735354E1,4.424798584E-1,-5.412744141E-1,4.725672913E-1,8.438520375E-1
1.152732754E1,3.824546814E-1,-5.707630920E-1,1.633103943E-1,7.061957062E-1
1.153730154E1,9.879455566E-2,-5.533992004E-1,-1.188528442E-1,5.745755284E-1
1.154727454E1,-1.978884888E-1,-5.334906006E-1,-6.007008362E-1,8.274137837E-1
1.155724850E1,-7.011419678E-1,-6.659651184E-1,-2.399061127E0,2.586620167E0
1.156722250E1,-1.094074860E0,-9.636959839E-1,-4.461771698E0,4.693944656E0
1.157719550E1,-9.144483948E-1,-1.257235565E0,-4.387526093E0,4.654808519E0
1.158716950E1,-2.689906311E-1,-1.534608765E0,-3.247047729E0,3.601485663E0
1.159714350E1,-1.511856079E-1,-1.707648926E0,-3.798051910E0,4.167027748E0
1.160711650E1,-8.494834900E-1,-2.144440613E0,-5.741161194E0,6.187178646E0
1.161709050E1,-1.029409332E0,-2.757116547E0,-5.383105774E0,6.135079706E0
1.162706450E1,5.783972168E-1,-3.637884979E0,-1.866169281E0,4.129326610E0
1.163703750E1,3.942501526E0,-5.054239655E0,6.523584137E0,9.145808152E0
1.164701150E1,2.829565887E0,-4.818629608E0,7.697143707E0,9.511658933E0
1.165698550E1,2.610571289E0,-3.757037201E0,1.689237213E0,4.876877418E0
1.166695850E1,8.270900574E0,-7.691904602E0,-8.095615082E0,1.389648071E1
1.167693250E1,6.185437317E0,-1.219124817E1,4.632117462E0,1.443408047E1
1.168690650E1,1.585652618E0,-1.701107529E1,9.340426483E0,1.947137755E1
1.169687950E1,5.421426086E0,-3.032798264E1,9.035211182E-1,3.082198472E1
1.170685350E1,7.435038757E0,-4.281321945E1,-7.613018646E0,4.411586579E1
1.171682750E1,4.236041107E0,-4.068120300E1,-1.097487762E1,4.234799005E1
1.172680050E1,4.135300598E0,-3.779221069E1,-1.192659851E1,3.984464396E1
1.173677450E1,3.919898529E0,-3.540362778E1,-1.018841309E1,3.704843081E1
1.174674850E1,4.190086670E0,-3.177696945E1,-1.028331573E1,3.366124175E1
1.175672150E1,5.241799622E0,-2.939138031E1,-9.140592041E0,3.122307036E1
1.176669550E1,5.677992554E0,-2.714021164E1,-3.966601410E0,2.801008058E1
1.177666950E1,6.126459961E0,-2.524066177E1,-2.590662689E0,2.610241467E1
1.178664250E1,5.542524261E0,-2.271496399E1,-1.781295776E0,2.344914026E1
1.179661650E1,4.359833679E0,-1.982672012E1,-1.483564911E0,2.035455589E1
1.180658950E1,3.899391174E0,-1.612895966E1,-1.640289001E0,1.667450566E1
1.181656350E1,3.376378784E0,-1.230665817E1,-1.612446899E0,1.286288281E1
1.182653750E1,2.333048401E0,-9.131461029E0,-1.388213196E0,9.526480528E0
1.183651050E1,1.160237274E0,-6.895560608E0,-6.629713440E-1,7.023847780E0
1.184648450E1,-5.837860107E-2,-5.931116180E0,-2.082170105E-1,5.935056995E0
1.185645850E1,-1.213077393E0,-5.402864685E0,-8.023315430E-2,5.537954579E0
1.186643150E1,-1.672322388E0,-4.681065674E0,-4.790039063E-2,4.971049432E0
1.187640550E1,-1.492396545E0,-3.560346222E0,-3.071612549E-1,3.872681333E0
1.188637950E1,-1.051413574E0,-2.243085480E0,-7.614665222E-1,2.591666305E0
1.189635250E1,-6.903643799E-1,-1.061891785E0,-1.229992218E0,1.765530514E0
1.190632650E1,-6.605763245E-1,-1.077758789E-1,-1.501976624E0,1.644357169E0
1.191630050E1,-4.870870972E-1,5.478607178E-1,-1.558558960E0,1.722356304E0
1.192627350E1,-1.501377869E-1,9.139993286E-1,-1.360520782E0,1.645889707E0
1.193624750E1,2.272274780E-1,1.191073151E0,-1.610650635E0,2.016056310E0
1.194622150E1,6.285429382E-1,1.433868256E0,-2.682421875E0,3.105870492E0
1.195619450E1,9.195378113E-1,1.733096008E0,-4.784949646E0,5.171548576E0
1.196616850E1,8.029302979E-1,1.602866821E0,-4.574786682E0,4.913507128E0
1.197614250E1,3.570075989E-1,5.319937134E-1,-1.975891113E0,2.077165720E0
1.198611550E1,9.160949707E-2,-9.069639587E-1,6.212081909E-1,1.103120818E0
1.199608950E1,2.203417969E-1,-1.475182343E0,2.060764618E0,2.543907282E0
1.200606350E1,2.242337036E-1,-1.688638458E0,1.477577362E0,2.254997884E0
1.201603650E1,3.113525391E-2,-1.683099976E0,3.504212952E-1,1.719473761E0
1.202601050E1,-2.255809021E-1,-1.584604797E0,-9.416917419E-1,1.857052084E0
1.203598450E1,-3.058140564E-1,-1.484163666E0,-2.296374664E0,2.751290719E0
1.204595750E1,-3.126997375E-1,-9.268725586E-1,-2.695594482E0,2.867595418E0
1.205593150E1,-3.495231628E-1,-2.700384521E-1,-2.165846100E0,2.210424515E0
1.206590550E1,-1.122665405E-2,-1.737886047E-1,-1.224753113E0,1.237072635E0
1.207587850E1,3.474275208E-1,-4.569996643E-1,-4.845423889E-1,7.512229376E-1
1.208585250E1,3.890409851E-1,-1.172062683E0,-4.311035156E-2,1.235695077E0
1.209582550E1,5.484594727E-1,-2.029928741E0,1.107097778E0,2.376359396E0
1.210579950E1,1.031654663E0,-3.043471069E0,2.478545837E0,4.058351508E0
1.211577350E1,2.328857117E0,-4.079317017E0,3.116519165E-1,4.707603393E0
1.212574650E1,4.004322968E0,-5.243745575E0,-8.819659424E-1,6.656525671E0
1.213572050E1,3.959566040E0,-6.454577637E0,2.389630737E0,7.940407468E0
1.214569450E1,4.475842438E0,-6.958429871E0,3.420237579E0,8.952705563E0
1.215566750E1,6.156996460E0,-7.777077484E0,2.563419342E0,1.024512852E1
1.216564150E1,6.710994415E0,-1.025756927E1,2.909649353E0,1.259846153E1
1.217561550E1,7.658823395E0,-1.787163574E1,1.945953369E0,1.954071837E1
1.218558850E1,7.154522095E0,-3.046285217E1,2.299218750E-1,3.129257760E1
1.219556250E1,3.449726257E0,-3.878689224E1,-4.837789764E0,3.923936583E1
1.220553650E1,-1.343605957E0,-3.871204788E1,-1.069705536E1,4.018525751E1
1.221550950E1,-3.945644989E0,-3.969789780E1,-1.707080109E1,4.339243544E1
1.222548350E1,-2.859054565E0,-3.714271133E1,-1.585832245E1,4.048754857E1
1.223545750E1,8.152047729E-1,-3.142759598E1,-9.487420807E0,3.283853683E1
1.224543050E1,5.140610046E0,-2.814282669E1,-4.414619751E0,2.894707988E1
1.225540450E1,7.422015839E0,-2.561503326E1,-9.901908875E-1,2.668701419E1
1.226537850E1,8.043822784E0,-2.251153702E1,1.093176727E0,2.393047052E1
1.227535150E1,7.463329926E0,-1.920057220E1,1.604663086E0,2.066248316E1
1.228532550E1,6.340664520E0,-1.641920609E1,-5.987548828E-2,1.760107781E1
1.229529950E1,5.274282074E0,-1.412762146E1,-1.454076233E0,1.514998605E1
1.230527250E1,4.119882660E0,-1.213227081E1,-2.507286072E0,1.305572333E1
1.231524650E1,1.992805939E0,-1.056128769E1,-3.499722290E0,1.130310264E1
1.232522050E1,6.256988525E-2,-9.614207153E0,-3.339255981E0,1.017779567E1
1.233519350E1,-1.932631073E0,-8.843908997E0,-2.522704010E0,9.397543547E0
1.234516750E1,-3.340303802E0,-7.953410797E0,-1.401385803E0,8.739465371E0
1.235514150E1,-3.548670502E0,-6.563700714E0,-2.195933533E-1,7.464814173E0
1.236511450E1,-3.126997375E0,-4.924758911E0,6.933581543E-1,5.874700711E0
1.237508850E1,-2.374961243E0,-2.923121338E0,6.988966370E-1,3.830605144E0
1.238506250E1,-1.650767212E0,-1.177750854E0,8.128097534E-2,2.029466940E0
1.239503550E1,-1.018781433E0,-1.423539734E-1,-3.637435913E-1,1.091095625E0
1.240500950E1,-2.890489197E-1,2.850073242E-1,-4.218228149E-1,5.854168942E-1
1.241498250E1,4.764591980E-1,4.352947998E-1,-5.514532471E-1,8.488790337E-1
1.242495650E1,1.083147583E0,5.399272156E-1,-8.159532166E-1,1.459626574E0
1.243493050E1,1.632804565E0,8.897497559E-1,-1.631906433E0,2.474029908E0
1.244490350E1,2.680924988E0,2.103276215E0,-7.021897888E0,7.805009902E0
1.245487750E1,2.576591949E0,2.268682251E0,-4.098626862E0,5.346446238E0
1.246485150E1,2.118843842E0,1.851200409E0,9.804611206E-2,2.815325065E0
1.247482450E1,1.934277649E0,1.263372803E0,1.823657684E0,2.943343033E0
1.248479850E1,1.108295288E0,7.114704895E-1,1.893562317E0,2.306531368E0
1.249477250E1,-4.549040222E-1,2.796185303E-1,4.574487305E-1,7.031241234E-1
1.250474550E1,-1.614991608E0,-3.405418396E-1,-1.959275665E0,2.561821182E0
1.251471950E1,-1.947300568E0,-6.884184265E-1,-2.068099365E0,2.922829864E0
1.252469350E1,-1.684447174E0,-8.285270691E-1,-2.107617188E-1,1.888978530E0
1.253466650E1,-1.133592682E0,-8.882528687E-1,7.794291687E-1,1.637539421E0
1.254464050E1,-8.535250854E-1,-8.893006897E-1,6.144721985E-1,1.377293313E0
1.255461437E1,-6.914122009E-1,-9.535171509E-1,1.661544800E-2,1.177931179E0
1.256458738E1,-3.017724609E-1,-1.271006927E0,-7.683522034E-1,1.515549516E0
1.257456138E1,1.785786438E-1,-1.836680603E0,-1.834884338E0,2.602323290E0
1.258453538E1,3.905378723E-1,-2.040556641E0,-2.149380341E0,2.989352285E0
1.259450838E1,6.087840271E-1,-2.308349762E0,-8.488847351E-1,2.533713068E0
1.260448237E1,1.642833710E0,-4.045936432E0,-3.570075989E-1,4.381319280E0
1.261445638E1,2.820434875E0,-4.716392212E0,1.957479401E0,5.833603859E0
1.262442938E1,3.939807129E0,-4.381837921E0,4.430187378E0,7.372187191E0
1.263440337E1,7.015311584E0,-5.577252045E0,-2.140548706E0,9.214243635E0
1.264437738E1,1.245769409E1,-1.063792831E1,-1.283580780E1,2.081147815E1
1.265435038E1,6.672075348E0,-1.360475876E1,4.946613464E0,1.593973134E1
1.266432437E1,2.934347992E0,-1.804751999E1,5.493426361E0,1.909191214E1
1.267429838E1,8.140521698E0,-3.080084930E1,-4.829107819E0,3.222236325E1
1.268427138E1,7.468569031E0,-4.325345398E1,-2.163750458E0,4.394681582E1
1.269424537E1,2.733316040E0,-4.617582687E1,-1.302067337E1,4.805430198E1
1.270421938E1,2.274220734E0,-3.999652679E1,-1.481948273E1,4.271429859E1
1.271419238E1,1.572779388E0,-3.524316147E1,-5.073848877E0,3.564124027E1
1.272416638E1,2.190245361E0,-3.206167740E1,-2.983296204E0,3.227457805E1
1.273414038E1,3.593277740E0,-2.861254990E1,-1.103804626E0,2.885841370E1
1.274411338E1,4.313879242E0,-2.624926437E1,-9.178912354E-1,2.661721170E1
1.275408738E1,4.496798859E0,-2.378733398E1,-6.316864014E-1,2.421688431E1
1.276406038E1,5.162913666E0,-2.094414642E1,-1.193767548E0,2.160412062E1
1.277403437E1,6.330635376E0,-1.790007660E1,-2.795586548E0,1.919127382E1
1.278400838E1,7.417225800E0,-1.454106171E1,-4.238136749E0,1.686474184E1
1.279398138E1,8.684789886E0,-1.121812180E1,-5.980513458E0,1.539605057E1
1.280395537E1,9.340725861E0,-8.619525604E0,-7.085515594E0,1.455162920E1
1.281392938E1,7.569309540E0,-7.136260071E0,-5.539530487E0,1.178588362E1
1.282390238E1,3.793561249E0,-5.988746338E0,-3.519331512E0,7.914662592E0
1.283387637E1,-1.764830017E-1,-5.023553467E0,-1.244512024E0,5.178421175E0
1.284385038E1,-3.664230194E0,-4.210893402E0,4.384382629E-1,5.599145852E0
1.285382338E1,-5.545068970E0,-3.451821899E0,4.715194702E-2,6.531851775E0
1.286379738E1,-5.695805511E0,-2.223176880E0,3.278182983E-1,6.123085881E0
1.287377138E1,-4.869224396E0,-6.560856628E-1,6.147715759E-1,4.951539024E0
1.288374438E1,-3.813020782E0,2.195933533E-1,2.644999695E-1,3.828486511E0
1.289371838E1,-3.050955505E0,6.161187744E-1,-1.139131165E0,3.314445904E0
1.290369238E1,-3.205284576E0,1.304237823E0,-4.192481689E0,5.436155648E0
1.291366537E1,-3.366798706E0,2.010469208E0,-4.468208313E0,5.944931075E0
1.292363938E1,-2.395917664E0,2.359094238E0,-1.376537476E0,3.633263340E0
1.293361338E1,-7.744894409E-1,2.246528320E0,3.941304016E-1,2.408747011E0
1.294358637E1,4.622387695E-1,1.653611298E0,4.451742554E-1,1.773774259E0
1.295356038E1,1.032702484E0,1.006656647E0,-4.581971741E-1,1.513200805E0
1.296353438E1,8.753796387E-1,4.549040222E-1,-1.573378143E0,1.857079956E0
1.297350737E1,4.715194702E-2,-2.486329651E-1,-1.584155731E0,1.604241577E0
1.298348138E1,-1.815724182E-1,-8.437953186E-1,-7.813751221E-1,1.164262068E0
1.299345438E1,4.041595459E-2,-1.254391479E0,-1.556762695E-2,1.255138950E0
1.300342837E1,2.838098145E-1,-1.628613281E0,5.810916138E-1,1.752311814E0
1.301340238E1,3.129991150E-1,-1.633553009E0,7.655081177E-1,1.830974210E0
1.302337538E1,7.379653931E-2,-1.197659454E0,3.713777161E-1,1.256087380E0
1.303334938E1,5.763015747E-2,-5.885760498E-1,-1.682501221E-1,6.148586057E-1
1.304332338E1,3.472778320E-1,-1.856140137E-1,-7.640112305E-1,8.595159190E-1
1.305329637E1,5.980064392E-1,-1.242416382E-2,-1.413211212E0,1.534578767E0
1.306327038E1,7.682025146E-1,-1.800755310E-1,-1.804048462E0,1.969048794E0
1.307324438E1,8.357121277E-1,-5.860313416E-1,-1.703307953E0,1.985725428E0
1.308321737E1,9.913883972E-1,-2.229912872E0,-2.238295441E0,3.311393793E0
1.309319138E1,1.727707214E0,-4.415368195E0,-1.589694214E-1,4.744019371E0
1.310316538E1,2.330803070E0,-4.714146881E0,5.984255676E0,7.966626624E0
1.311313837E1,2.120340729E0,-3.945046234E0,5.706433411E0,7.254144806E0
1.312311238E1,2.586920471E0,-4.089346161E0,1.547332306E0,5.080270348E0
1.313308638E1,3.589685211E0,-6.762187958E0,-1.348695374E-1,7.657102303E0
1.314305937E1,2.686164093E0,-1.181283508E1,2.801274719E0,1.243405365E1
1.315303338E1,2.572250977E0,-2.075254486E1,3.293900299E0,2.116918450E1
1.316300737E1,3.896547089E0,-3.309976868E1,-2.385589142E0,3.341360204E1
1.317298038E1,5.267995148E0,-4.103686340E1,-1.124102417E1,4.287349479E1
1.318295438E1,1.135897888E1,-3.708478180E1,-1.058942917E1,4.020501775E1
1.319292837E1,1.257804382E1,-3.457180756E1,-1.208945984E1,3.872430895E1
1.320290138E1,7.588320007E0,-3.177292786E1,-1.565923645E1,3.622586412E1
1.321287538E1,4.723277893E0,-2.781470901E1,-1.082593735E1,3.021867487E1
1.322284937E1,4.267475739E0,-2.661121170E1,-4.145629120E0,2.726818986E1
1.323282238E1,4.705315247E0,-2.727178802E1,-3.584595795E0,2.790590871E1
1.324279638E1,4.013603668E0,-2.630225418E1,-2.966980133E0,2.677163724E1
1.325277037E1,2.395618286E0,-2.389885208E1,-2.457589417E0,2.414402335E1
1.326274338E1,2.073637848E0,-2.057860657E1,-2.886746979E0,2.088330267E1
1.327271738E1,3.244503021E0,-1.708142899E1,-3.223097534E0,1.768305329E1
1.328269138E1,3.928730164E0,-1.417237839E1,-3.362008667E0,1.508622988E1
1.329266438E1,3.821403351E0,-1.172541687E1,-3.702550507E0,1.287623410E1
1.330263838E1,3.217559052E0,-1.009066635E1,-3.541784821E0,1.116774254E1
1.331261138E1,2.173180847E0,-8.737330627E0,-2.433339844E0,9.326564442E0
1.332258538E1,1.328038330E0,-7.035220184E0,-1.743574219E0,7.368721728E0
1.333255937E1,5.054988098E-1,-5.615422668E0,-1.948947144E0,5.965475317E0
1.334253238E1,-6.864724731E-1,-4.354744263E0,-1.322649536E0,4.602656173E0
1.335250638E1,-1.558109894E0,-3.062032471E0,-3.189866638E-1,3.450435014E0
1.336248037E1,-1.713337097E0,-1.637444916E0,8.232879639E-2,2.371397877E0
1.337245338E1,-1.622176666E0,-4.028123474E-1,-3.915856934E-1,1.716698657E0
1.338242738E1,-1.123114471E0,3.582051086E-1,-9.836045837E-1,1.535309413E0
1.339240137E1,-5.279521179E-1,6.248007202E-1,-1.047970734E0,1.329417932E0
1.340237438E1,-1.767823792E-1,6.730004883E-1,-9.885443115E-1,1.208884412E0
1.341234838E1,9.580078125E-3,9.132508850E-1,-2.759361877E0,2.906578216E0
1.342232238E1,5.117857361E-1,1.998643799E0,-1.170446045E1,1.188490202E1
1.343229538E1,2.125579834E-2,2.093546448E0,-9.546098785E0,9.772992917E0
1.344226938E1,-7.147636414E-1,6.658154297E-1,-8.092172241E-1,1.268475370E0
1.345224338E1,-1.156345367E0,-3.185375977E-1,4.717739410E0,4.867819425E0
1.346221638E1,-1.907782745E0,-1.009650421E0,3.329825592E0,3.968219683E0
1.347219037E1,-2.042801971E0,-1.217268677E0,1.410965881E0,2.765069193E0
1.348216438E1,-1.835034027E0,-6.951544189E-1,1.090931396E0,2.245154974E0
1.349213738E1,-1.109193420E0,-1.709445190E-1,9.084608459E-1,1.443895142E0
1.350211137E1,-6.604266357E-1,-7.948471069E-2,7.710466003E-1,1.018329033E0
1.351208538E1,-6.489006042E-1,-1.368154907E-1,6.971003723E-1,9.621535230E-1
1.352205838E1,-4.599934387E-1,1.496887207E-2,4.534071350E-1,6.460619636E-1
1.353203237E1,8.831634521E-3,2.061213684E-1,4.989125061E-1,5.398867520E-1
1.354200638E1,8.382568359E-2,3.056643677E-1,-4.430786133E-2,3.200322444E-1
1.355197938E1,3.903881836E-1,1.633103943E-1,-7.074288940E-1,8.243354044E-1
1.356195279E1,1.262324982E0,-1.567240906E-1,-1.021026764E0,1.631110803E0
1.357192579E1,1.814826050E0,-7.589218140E-1,-1.338067474E0,2.379071348E0
1.358189979E1,1.953288116E0,-1.791324921E0,-8.764274597E-1,2.791469959E0
1.359187379E1,3.061134338E0,-3.954027557E0,-8.396040344E-1,5.070484424E0
1.360184679E1,4.699327698E0,-6.023174744E0,3.474275208E-1,7.647419217E0
1.361182079E1,4.870421906E0,-6.773564301E0,3.909120941E0,9.213219275E0
1.362179479E1,4.580025787E0,-7.839647369E0,3.600013733E0,9.767128850E0
1.363176779E1,7.669900360E0,-1.205772583E1,-3.827989655E0,1.479424309E1
