"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.302902958E0,1.888921967E0,-4.631818085E0,1.611698456E0,5.255410248E0
9.312874958E0,3.329526215E0,-2.782413940E0,3.467838593E0,5.554590593E0
9.322847958E0,4.057013397E0,-3.078198853E0,1.031055908E0,5.195935158E0
9.332820958E0,3.587888947E0,-4.899760895E0,-3.344046021E-1,6.082140278E0
9.342792958E0,2.491718445E0,-8.149652710E0,-1.348695374E-1,8.523126767E0
9.352765958E0,1.109642487E0,-1.195518906E1,8.234376526E-1,1.203477883E1
9.362737958E0,4.002676392E-1,-1.425770096E1,1.238823853E0,1.431701559E1
9.372710958E0,9.641450500E-1,-1.377046417E1,2.448907471E0,1.401971494E1
9.382682958E0,9.963281250E-1,-1.309222458E1,3.373684387E0,1.355657628E1
9.392655958E0,1.131646729E-1,-1.355880432E1,1.984423370E0,1.370371909E1
9.402627958E0,-1.027912445E0,-1.382764526E1,-1.295106812E0,1.392615091E1
9.412600958E0,-9.334588623E-1,-1.283416122E1,-2.891537018E0,1.318893575E1
9.422572958E0,7.861651611E-1,-1.135598511E1,-2.286046143E0,1.161044618E1
9.432545958E0,2.260149994E0,-9.904303894E0,-1.457818451E0,1.026297950E1
9.442517958E0,2.945724335E0,-8.851842499E0,-1.085692291E0,9.392078323E0
9.452490958E0,3.063828735E0,-8.517437897E0,-1.646875305E0,9.200325707E0
9.462462958E0,2.932402039E0,-8.511450348E0,-1.535806274E0,9.132495259E0
9.472435958E0,2.503843231E0,-8.767418060E0,-4.575984192E-1,9.129416558E0
9.482407958E0,1.889820099E0,-9.151968384E0,2.745291138E-1,9.349080786E0
9.492380958E0,1.080303497E0,-9.488019562E0,2.487826538E-1,9.552563198E0
9.502352958E0,1.712438965E-1,-9.446106720E0,2.532733154E-1,9.451053064E0
9.512325958E0,-3.218307495E-1,-9.153165894E0,6.051914978E-1,9.178795000E0
9.522297958E0,-4.490661621E-1,-9.014254761E0,9.172924805E-1,9.071927844E0
9.532270958E0,-5.785469055E-1,-9.129814453E0,1.099014587E0,9.213905878E0
9.542242958E0,-8.402027893E-1,-9.397008820E0,7.855664063E-1,9.467144768E0
9.552215958E0,-9.491761780E-1,-9.390123138E0,1.520837402E-1,9.439198983E0
9.562187958E0,-1.006956024E0,-9.322763214E0,-6.430627441E-1,9.399010803E0
9.572160958E0,-7.512876892E-1,-9.396260376E0,-1.400637360E0,9.529739097E0
9.582132958E0,-1.869612122E-1,-9.321715393E0,-2.028132477E0,9.541627414E0
9.592105958E0,7.908055115E-1,-8.745413818E0,-2.817590790E0,9.222063439E0
9.602077958E0,1.425934753E0,-8.414601746E0,-3.155737610E0,9.099312739E0
9.612050958E0,1.570983124E0,-8.604856110E0,-2.825973358E0,9.192260988E0
9.622022958E0,1.438957672E0,-8.859925690E0,-2.021845551E0,9.200909838E0
9.631995958E0,1.082249451E0,-9.202712860E0,-1.264121246E0,9.351961847E0
9.641967958E0,6.628216553E-1,-9.345665588E0,-3.317102051E-1,9.375010906E0
9.651940958E0,5.414241028E-1,-9.145382080E0,6.981481934E-1,9.187957572E0
9.661912958E0,5.785469055E-1,-8.790170746E0,1.109193420E0,8.878745875E0
9.671885958E0,6.650669861E-1,-8.476722565E0,9.292675781E-1,8.553401532E0
9.681857958E0,6.331832886E-1,-8.393046570E0,3.724255371E-1,8.425132200E0
9.691830958E0,4.358935547E-1,-8.933871918E0,-5.923182678E-1,8.964090114E0
9.701803958E0,2.396516418E-1,-9.604028320E0,-1.639839935E0,9.745966750E0
9.711775958E0,1.496887207E-1,-1.009036697E1,-2.270927582E0,1.034383993E1
9.721748958E0,1.752854919E-1,-1.018407211E1,-2.154320068E0,1.041091469E1
9.731720958E0,3.362008667E-1,-1.015084122E1,-1.603465576E0,1.028220357E1
9.741693958E0,3.227288818E-1,-1.016027161E1,-1.086141357E0,1.022325663E1
9.751665958E0,1.116677856E-1,-1.036010605E1,-8.689430237E-1,1.039708272E1
9.761638958E0,-8.442443848E-2,-1.048808990E1,-5.942642212E-1,1.050525142E1
9.771610958E0,-2.098635864E-1,-1.047536636E1,-1.121168518E-1,1.047806821E1
9.781583958E0,-4.477189636E-1,-1.019664597E1,-1.573228455E-1,1.020768297E1
9.791555958E0,-4.629872131E-1,-1.004695724E1,-1.184486847E0,1.012712773E1
9.801528958E0,1.231938171E-1,-1.023406815E1,-2.764900360E0,1.060169805E1
9.811500958E0,6.795867920E-1,-1.071995773E1,-3.954925690E0,1.144643041E1
9.821473958E0,7.842192078E-1,-1.114507370E1,-4.162094879E0,1.192269690E1
9.831445958E0,5.897735596E-1,-1.158949951E1,-3.240012360E0,1.204831988E1
9.841418958E0,2.833607483E-1,-1.192674820E1,-1.737736359E0,1.205600861E1
9.851390958E0,3.858975220E-1,-1.200713104E1,-9.506730652E-1,1.205088760E1
9.861363958E0,6.706054688E-1,-1.210412933E1,-5.385800171E-1,1.213464985E1
9.871335958E0,6.503974915E-1,-1.234213440E1,-9.125024414E-1,1.239289955E1
9.881308958E0,3.842509460E-1,-1.281574951E1,-1.587149506E0,1.291937026E1
9.891280958E0,1.189576263E0,-1.280227753E1,-2.147733765E0,1.303557294E1
9.901253958E0,2.626587982E0,-1.199156342E1,-1.500180359E0,1.236717828E1
9.911225958E0,4.596641235E0,-1.244062958E1,-1.978585510E0,1.340944352E1
9.921198958E0,5.705535278E0,-1.414842819E1,-2.610271912E0,1.547723078E1
9.931170958E0,6.153703308E0,-1.518008286E1,-2.402503967E0,1.655521082E1
9.941143958E0,5.777236176E0,-1.573258392E1,-1.061742096E0,1.679339010E1
9.951115958E0,5.459447021E0,-1.570743622E1,-4.487667847E-1,1.663521884E1
9.961088958E0,6.064189453E0,-1.527663208E1,-6.695576477E-1,1.644986896E1
9.971060958E0,6.019881592E0,-1.484148697E1,-1.112037506E0,1.605444914E1
9.981033958E0,6.335575104E0,-1.369247635E1,-1.977837067E0,1.521628272E1
9.991005958E0,5.066065063E0,-1.235006790E1,-1.703457642E0,1.345700414E1
1.000097896E1,4.109105072E0,-1.179292648E1,-7.405101013E-1,1.251024439E1
1.001095196E1,3.562890930E0,-1.163934586E1,7.399113464E-1,1.219491831E1
1.002092396E1,2.635419617E0,-1.205158859E1,2.225272522E0,1.253547215E1
1.003089596E1,1.598525848E0,-1.212254105E1,-1.290616150E0,1.229540468E1
1.004086896E1,-1.359173584E-1,-1.269614822E1,-1.409468994E0,1.277486814E1
1.005084196E1,-2.199526062E0,-1.380833542E1,-1.619631958E0,1.407591026E1
1.006081396E1,-1.892664185E0,-1.379680939E1,-1.999392242E0,1.406882000E1
1.007078696E1,-2.811154175E-1,-1.196881073E1,-1.178648987E0,1.202999042E1
1.008075896E1,2.859054565E-2,-1.015667908E1,7.090754700E-1,1.018144073E1
1.009073196E1,4.775070190E-2,-8.364905090E0,1.758692780E0,8.547918904E0
1.010070396E1,5.655239868E-1,-6.698420563E0,1.404678955E0,6.867443366E0
1.011067696E1,6.556365967E-1,-5.244643707E0,2.281256104E-1,5.290386400E0
1.012064896E1,6.848258972E-1,-3.196003876E0,-8.463400269E-1,3.376346950E0
1.013062196E1,1.156195679E0,-5.028044128E-1,-1.666035461E0,2.089324026E0
1.014059396E1,1.173559570E0,5.269042969E-2,-2.354753265E0,2.631516918E0
1.015056696E1,9.410929871E-1,-6.397695923E-1,-1.582958221E0,1.949542991E0
1.016053896E1,9.966275024E-1,-1.175655212E0,-1.015188904E0,1.845546008E0
1.017051196E1,1.451980591E0,-1.778302002E0,-5.616320801E-1,2.363479689E0
1.018048396E1,1.764380951E0,-2.177970886E0,-1.935475159E-1,2.809636625E0
1.019045696E1,1.851799164E0,-1.992805939E0,3.697311401E-2,2.720625418E0
1.020042867E1,1.909429321E0,-1.451980591E0,-2.421963501E-1,2.410980514E0
1.021040167E1,1.335073700E0,-1.365310822E0,-6.039939880E-1,2.002824047E0
1.022037367E1,6.837780762E-1,-1.364712067E0,-1.399290161E0,2.070749728E0
1.023034667E1,3.085084534E-1,-1.260229340E0,-2.481838989E0,2.800514278E0
1.024031867E1,3.143463135E-2,-1.436263275E0,-3.609144745E0,3.884554816E0
1.025029167E1,-5.583389282E-1,-2.362237701E0,-4.954247589E0,5.516926544E0
1.026026367E1,-7.592211914E-1,-4.145479431E0,-6.510261841E0,7.755315968E0
1.027023667E1,-1.134041748E0,-5.956862640E0,-8.323441315E0,1.029805508E1
1.028020867E1,1.751358032E-1,-8.503965912E0,-1.081486038E1,1.375897212E1
1.029018167E1,3.631448364E-1,-1.134430939E1,-1.469958206E1,1.857156274E1
1.030015367E1,1.960173798E0,-1.427162201E1,-1.488384888E1,2.071353262E1
1.031012667E1,3.872447205E0,-1.737646545E1,-1.246293320E1,2.173159228E1
1.032009867E1,3.536396027E0,-1.760953079E1,-1.145163620E1,2.130121225E1
1.033007167E1,2.615061951E0,-1.319595886E1,-1.083461929E1,1.727312521E1
1.034004367E1,2.761008453E0,-9.605824585E0,-9.264085236E0,1.362785049E1
1.035001667E1,2.426154785E0,-7.348818054E0,-7.666008453E0,1.089307300E1
1.035998867E1,1.927691345E0,-5.661975861E0,-7.324568481E0,9.456387683E0
1.036996167E1,3.104394379E0,-6.481970673E0,-6.482419739E0,9.678583260E0
1.037993367E1,4.560715942E0,-9.894125061E0,-1.895807648E0,1.105838719E1
1.038990667E1,6.980434113E0,-1.279164963E1,2.461331635E0,1.477873181E1
1.039987867E1,9.614207153E0,-1.352497467E1,1.435215454E0,1.665586270E1
1.040985167E1,1.013871643E1,-1.396595764E1,-6.572831726E-1,1.727059828E1
1.041982467E1,6.882537689E0,-1.475766129E1,-2.955903168E0,1.654978112E1
1.042979667E1,2.167492676E0,-1.450753143E1,-7.162006531E0,1.632362798E1
1.043976967E1,4.026626587E-1,-1.278296768E1,-1.354533234E0,1.286083824E1
1.044974167E1,1.734892273E0,-8.874146118E0,4.711751862E0,1.019612309E1
1.045971467E1,2.796035614E0,-5.798192596E0,3.240910492E0,7.206965614E0
1.046968667E1,2.997816010E0,-5.168152771E0,1.146914978E0,6.083758531E0
1.047965967E1,2.327809296E0,-6.390510864E0,6.776408386E-1,6.834948597E0
1.048963167E1,1.477577362E0,-8.446934509E0,1.623224487E0,8.727473586E0
1.049960467E1,1.239721985E0,-9.921368408E0,2.379002838E0,1.027765130E1
1.050957667E1,1.760189667E0,-1.016970200E1,2.400857391E0,1.059647218E1
1.051954967E1,1.699116669E0,-1.066996170E1,1.844614105E0,1.096073361E1
1.052952167E1,5.149291992E-1,-1.191192902E1,1.456471252E-1,1.192394306E1
1.053949467E1,-1.032103729E0,-1.323442886E1,-3.638483734E0,1.376422571E1
1.054946667E1,-5.909710693E-1,-1.349024689E1,-4.359833679E0,1.418957919E1
1.055943967E1,1.022823029E0,-1.256502090E1,-3.209176483E0,1.300864063E1
1.056941167E1,1.374741211E0,-1.131317413E1,-2.209405518E0,1.160858713E1
1.057938467E1,1.503024445E0,-9.851164398E0,-1.579216003E0,1.008952158E1
1.058935667E1,1.267713776E0,-8.714727631E0,-1.611399078E0,8.952663452E0
1.059932967E1,1.159189453E0,-8.328231354E0,-1.665736084E0,8.571921277E0
1.060930167E1,1.482367401E0,-8.566386108E0,-1.367556152E0,8.800601906E0
1.061927467E1,1.347647552E0,-9.053922272E0,-4.547543335E-1,9.164958480E0
1.062924667E1,3.311114502E-1,-9.114845581E0,2.674937439E-1,9.124779321E0
1.063921967E1,-8.816665649E-2,-8.946595459E0,3.336561584E-1,8.953249136E0
1.064919167E1,1.272354126E-1,-8.738528137E0,3.303630066E-1,8.745696231E0
1.065916467E1,3.954776001E-1,-8.643026733E0,2.691403198E-1,8.656254973E0
1.066913667E1,1.743873596E-1,-8.611741791E0,-6.840774536E-2,8.613778918E0
1.067910967E1,-2.577639771E-1,-8.943451996E0,-9.842033386E-1,9.001135044E0
1.068908167E1,-5.658233643E-1,-9.315877533E0,-1.760788422E0,9.497689517E0
1.069905467E1,-1.074765015E-1,-9.278006287E0,-2.093097382E0,9.511782614E0
1.070902667E1,3.507206726E-1,-9.060508575E0,-2.139500885E0,9.316291358E0
1.071899967E1,1.013841705E0,-8.623417511E0,-2.288740540E0,8.979395182E0
1.072897167E1,1.499880981E0,-8.177195435E0,-2.377356262E0,8.646848613E0
1.073894467E1,2.042502594E0,-8.011340332E0,-2.446811829E0,8.622080891E0
1.074891667E1,2.259102173E0,-8.101153564E0,-2.178270264E0,8.687755351E0
1.075888967E1,2.073488159E0,-8.300688629E0,-1.538051605E0,8.692892936E0
1.076886167E1,1.518143005E0,-8.526868286E0,-6.876699829E-1,8.688217939E0
1.077883467E1,9.795629883E-1,-8.979676666E0,-1.167572021E-1,9.033701839E0
1.078880667E1,4.917274475E-1,-9.624835052E0,-6.810836792E-2,9.637628568E0
1.079877967E1,-2.354603577E-1,-1.027463379E1,-1.422042847E-1,1.027831519E1
1.080875167E1,-9.488768005E-1,-1.055829391E1,-2.619552612E-1,1.060408214E1
1.081872467E1,-1.268162842E0,-1.050485504E1,-4.745132446E-1,1.059175997E1
1.082869767E1,-9.243278503E-1,-1.017643799E1,-1.185983734E0,1.028692517E1
1.083866967E1,-2.682421875E-1,-9.486971741E0,-2.545905762E0,9.826302602E0
1.084864267E1,3.781137085E-1,-8.935668182E0,-3.529660034E0,9.614969360E0
1.085861467E1,3.457809448E-1,-9.343719635E0,-2.914589081E0,9.793849631E0
1.086858767E1,-3.397933960E-1,-1.040261765E1,-1.522483978E0,1.051892917E1
1.087855967E1,-9.783654785E-1,-1.126093277E1,-1.914518738E-1,1.130497500E1
1.088853267E1,-1.509610748E0,-1.161225220E1,2.769241333E-1,1.171324091E1
1.089850467E1,-1.534159698E0,-1.143576920E1,-6.256988525E-2,1.153838715E1
1.090847767E1,-9.672885132E-1,-1.105271576E1,-1.610351257E0,1.121121777E1
1.091844967E1,-6.810836792E-2,-1.076516373E1,-3.299289093E0,1.125960467E1
1.092842267E1,7.652087402E-1,-1.075049423E1,-3.822600861E0,1.143551258E1
1.093839467E1,1.086440735E0,-1.104163879E1,-3.031645660E0,1.150169623E1
1.094836767E1,1.374890900E0,-1.160401932E1,-1.917811890E0,1.184151982E1
1.095833967E1,1.874402161E0,-1.193108917E1,-1.991458740E0,1.224051389E1
1.096831267E1,2.194736023E0,-1.221699463E1,-2.884950714E0,1.274342044E1
1.097828467E1,1.459015961E0,-1.244077927E1,-3.256777496E0,1.294250038E1
1.098825767E1,2.405497742E-1,-1.194560898E1,-3.591182098E0,1.247605815E1
1.099822967E1,9.107061768E-1,-1.115061218E1,-3.186872864E0,1.163278541E1
1.100820267E1,2.107168121E0,-1.281260605E1,-2.789898376E0,1.328106036E1
1.101817467E1,2.972219238E0,-1.533007095E1,-3.017425232E0,1.590440246E1
1.102814767E1,3.372037811E0,-1.596819397E1,-2.593207397E0,1.652508948E1
1.103811967E1,3.534450073E0,-1.581640961E1,-1.296304321E0,1.625827651E1
1.104809267E1,3.116369476E0,-1.570354431E1,1.224453735E-1,1.601024845E1
1.105806467E1,2.952909393E0,-1.597702560E1,1.373394012E0,1.630555832E1
1.106803767E1,3.179687805E0,-1.611878082E1,1.724114685E0,1.651962715E1
1.107800967E1,3.430266724E0,-1.539323959E1,1.003213806E0,1.580268942E1
1.108798267E1,3.063978424E0,-1.386761215E1,-1.286873932E0,1.426024807E1
1.109795467E1,1.696122894E0,-1.300495605E1,-1.204694824E0,1.317030768E1
1.110792767E1,2.435285797E0,-1.297247360E1,-4.724176025E-1,1.320753068E1
1.111789967E1,2.678230591E0,-1.252714966E1,-8.418493652E-1,1.283787786E1
1.112787267E1,1.262923737E0,-1.165356628E1,-7.776329041E-1,1.174756555E1
1.113784467E1,-6.673123169E-1,-1.124521545E1,-1.682201843E0,1.138990691E1
1.114781767E1,-9.639953613E-1,-1.156629776E1,-1.091979218E0,1.165765626E1
1.115778967E1,-3.686833191E-1,-1.201237015E1,-4.619393921E-1,1.202690118E1
1.116776267E1,3.164419556E-1,-1.188543411E1,-1.734892273E-1,1.189091157E1
1.117773467E1,5.577401733E-1,-1.091081085E1,-1.437011719E-2,1.092506632E1
1.118770767E1,7.065307617E-1,-1.015877472E1,1.507365417E-1,1.018442983E1
1.119768008E1,1.190474396E0,-8.237519989E0,9.086105347E-2,8.323594211E0
1.120765308E1,1.854194183E0,-6.104306030E0,3.258723450E-1,6.388018548E0
1.121762508E1,2.376757507E0,-4.712799683E0,7.423063660E-1,5.330147825E0
1.122759808E1,2.856360168E0,-2.727029114E0,2.017803955E-1,3.954263083E0
1.123757008E1,2.643652496E0,-1.540895691E0,-4.423301697E-1,3.091749348E0
1.124754308E1,1.700014801E0,-1.749561768E0,-3.362008667E-1,2.462528726E0
1.125751608E1,1.390308838E0,-2.279010773E0,-5.072950745E-1,2.717387911E0
1.126748808E1,1.105750580E0,-3.041525116E0,-2.444416809E-1,3.245506295E0
1.127746108E1,9.431886292E-1,-3.539240112E0,-1.586700439E-1,3.666197150E0
1.128743308E1,1.157991943E0,-3.623065796E0,-3.951782227E-1,3.824096878E0
1.129740608E1,1.476978607E0,-3.135978699E0,-9.524693298E-1,3.594861058E0
1.130737808E1,1.524729309E0,-2.590662689E0,-1.263372803E0,3.260742779E0
1.131735108E1,1.707349548E0,-2.558928680E0,-1.626367950E0,3.479688374E0
1.132732308E1,1.769470367E0,-2.841091919E0,-2.178719330E0,3.993700864E0
1.133729608E1,1.552272034E0,-3.437152405E0,-2.889141998E0,4.750863775E0
1.134726808E1,1.505718842E0,-4.132755890E0,-3.734284515E0,5.769899593E0
1.135724108E1,1.551523590E0,-4.654870148E0,-4.674479370E0,6.776857600E0
1.136721308E1,1.448687439E0,-4.857249298E0,-5.662125549E0,7.599423121E0
1.137718608E1,1.568588104E0,-5.098547516E0,-6.973099365E0,8.779508538E0
1.138715808E1,1.605261841E0,-6.095025330E0,-8.982969818E0,1.097360224E1
1.139713108E1,1.363664246E0,-8.046068115E0,-1.101903580E1,1.371196347E1
1.140710308E1,4.513114929E-1,-9.960437164E0,-1.276350815E1,1.619633078E1
1.141707608E1,5.471122742E-1,-1.208526855E1,-1.182495987E1,1.691693600E1
1.142704808E1,8.961863708E-1,-1.381821487E1,-9.908944244E0,1.702743047E1
1.143702108E1,6.911128235E-1,-1.362960709E1,-9.299860840E0,1.651457653E1
1.144699308E1,7.900570679E-1,-1.207479034E1,-9.090446320E0,1.513476020E1
1.145696608E1,1.681752777E0,-1.096604599E1,-8.908275146E0,1.422813491E1
1.146693808E1,3.180585938E0,-1.117111954E1,-9.937534790E0,1.528609291E1
1.147691108E1,5.055287476E0,-1.251637207E1,-1.227672043E1,1.824646173E1
1.148688308E1,6.501280518E0,-1.523127640E1,-1.051024384E1,1.961437367E1
1.149685608E1,5.487588501E0,-1.751208344E1,-2.120191040E0,1.847381671E1
1.150682808E1,6.510112152E0,-1.666110306E1,3.336561584E0,1.819633366E1
1.151680108E1,6.776857452E0,-1.055095917E1,3.855682068E0,1.311925381E1
1.152677308E1,6.995852051E0,-3.987408142E0,2.988385620E0,8.589052231E0
1.153674608E1,8.094417572E0,-4.550537109E-1,-1.267564087E0,8.205692440E0
1.154671808E1,7.061116333E0,-4.424798584E-1,-2.699636078E0,7.572528458E0
1.155669108E1,4.278552704E0,-1.954186249E0,7.705975342E-1,4.766411406E0
1.156666308E1,2.424807587E0,-4.481979675E0,3.263214111E-1,5.106301921E0
1.157663608E1,7.770341492E-1,-8.016579437E0,1.234931946E-1,8.055096431E0
1.158660808E1,-5.986051941E-1,-1.149803970E1,1.992057495E0,1.168467108E1
1.159658108E1,-1.288071442E0,-1.389859772E1,3.578308868E0,1.440952605E1
1.160655308E1,-8.945397949E-1,-1.450813019E1,2.413131866E0,1.473462753E1
1.161652608E1,-1.022972717E0,-1.464719101E1,-1.144669647E0,1.472742158E1
1.162649808E1,-1.601519623E0,-1.420216644E1,-3.999233551E0,1.484116794E1
1.163647108E1,-1.694326630E0,-1.310434937E1,-4.190236359E0,1.386191891E1
1.164644308E1,-1.070274353E0,-1.156854309E1,-3.164718933E0,1.204126747E1
1.165641608E1,6.122268677E-2,-1.007030869E1,-2.729573822E0,1.043386019E1
1.166638808E1,9.888436890E-1,-9.087153168E0,-2.458487549E0,9.465639205E0
1.167636108E1,1.769021301E0,-8.699160004E0,-1.794618073E0,9.056791659E0
1.168633308E1,2.172282715E0,-8.807684326E0,-1.169218597E0,9.146648977E0
1.169630608E1,2.222428436E0,-9.109905853E0,-1.213676147E0,9.455293893E0
1.170627808E1,1.772314453E0,-9.430838470E0,-1.775158539E0,9.758739704E0
1.171625108E1,9.657916260E-1,-9.754465485E0,-2.169438629E0,1.003936324E1
1.172622308E1,5.957611084E-2,-1.005728577E1,-1.796114960E0,1.021658335E1
1.173619608E1,-1.207987976E-1,-1.037702087E1,-1.351090393E0,1.046530457E1
1.174616808E1,2.323168945E-1,-1.006417145E1,-9.172924805E-1,1.010855794E1
1.175614108E1,5.222639465E-1,-9.297615509E0,-6.080355835E-1,9.332101642E0
1.176611308E1,6.661148071E-1,-8.486751709E0,-8.264314270E-1,8.552873927E0
1.177608608E1,6.950047302E-1,-8.262817383E0,-1.628463593E0,8.450389124E0
1.178605808E1,8.062234497E-1,-8.863368530E0,-2.342029724E0,9.202956111E0
1.179603108E1,6.605763245E-1,-9.470056915E0,-2.480791168E0,9.811863425E0
1.180600308E1,3.809577942E-1,-9.586963806E0,-2.612068176E0,9.943736924E0
1.181597608E1,-2.013313293E-1,-9.469757538E0,-2.293829956E0,9.745691253E0
1.182594908E1,3.038681030E-1,-8.842861176E0,-2.471660156E0,9.186818466E0
1.183592108E1,8.494834900E-1,-8.060138855E0,-2.589465179E0,8.508395294E0
1.184589408E1,1.259929962E0,-7.474706268E0,-2.093845825E0,7.864022358E0
1.185586608E1,1.716480560E0,-7.351662140E0,-1.397344208E0,7.677617636E0
1.186583908E1,2.079026642E0,-7.348368988E0,-3.376977539E-1,7.644273565E0
1.187581108E1,2.322719879E0,-7.460485840E0,6.004014587E-1,7.836731367E0
1.188578408E1,2.580483856E0,-7.738457794E0,8.951385498E-1,8.206332859E0
1.189575608E1,2.497556305E0,-8.315507812E0,6.810836792E-1,8.709152235E0
1.190572908E1,1.935624847E0,-9.009315033E0,2.842588806E-1,9.219284355E0
1.191570108E1,1.106798401E0,-9.737850037E0,-2.987786865E-1,9.805100445E0
1.192567408E1,2.218386841E-1,-1.025083328E1,-8.755293274E-1,1.029054649E1
1.193564608E1,-4.873864746E-1,-1.048015640E1,-1.259331207E0,1.056679416E1
1.194561908E1,-5.764512634E-1,-1.070169571E1,-1.793869629E0,1.086630367E1
1.195559108E1,-1.622625732E-1,-1.075767929E1,-2.155367889E0,1.097267532E1
1.196556408E1,4.808001709E-1,-1.035995636E1,-2.274819489E0,1.061765832E1
1.197553608E1,8.213420105E-1,-1.003917343E1,-2.362088013E0,1.034596857E1
1.198550908E1,3.020718384E-1,-1.031145721E1,-2.067650299E0,1.052105389E1
1.199548108E1,-5.513035583E-1,-1.076995377E1,-1.107995911E0,1.084082537E1
1.200545408E1,-1.343156891E0,-1.073851913E1,-1.945953369E-1,1.082394249E1
1.201542608E1,-1.815424805E0,-1.062819855E1,-6.271957397E-2,1.078231447E1
1.202539908E1,-1.851799164E0,-1.052102142E1,-8.183482361E-1,1.071404432E1
1.203537108E1,-1.266216888E0,-1.043240570E1,-1.886526947E0,1.067695546E1
1.204534408E1,-3.447331238E-1,-1.031879196E1,-2.482886810E0,1.061889991E1
1.205531608E1,3.468287659E-1,-1.002809647E1,-2.496059418E0,1.033988982E1
1.206528908E1,7.988887024E-1,-9.829309845E0,-2.921325073E0,1.028531455E1
1.207526108E1,9.119036865E-1,-1.043270508E1,-3.162473602E0,1.093956776E1
1.208523408E1,8.315208435E-1,-1.130658783E1,-2.550695801E0,1.162051653E1
1.209520608E1,6.032455444E-1,-1.196836166E1,-2.113904114E0,1.216857332E1
1.210517908E1,3.209326172E-1,-1.211221252E1,-2.479294281E0,1.236752158E1
1.211515108E1,-1.633103943E-1,-1.175430679E1,-3.827690277E0,1.236291274E1
1.212512408E1,-3.652404785E-1,-1.180759598E1,-3.218157806E0,1.224374383E1
1.213509608E1,6.325845337E-1,-1.339983490E1,-1.979633331E0,1.356004007E1
1.214506908E1,1.228794708E0,-1.561058762E1,-2.180814972E0,1.581000747E1
1.215504108E1,2.035317535E0,-1.706331665E1,-1.939516754E0,1.729338075E1
1.216501408E1,2.754871216E0,-1.680749863E1,-6.267466736E-1,1.704330182E1
1.217498608E1,2.566113739E0,-1.580653015E1,2.914439392E-1,1.601612546E1
1.218495908E1,2.256258087E0,-1.499192413E1,4.186793518E-1,1.516653494E1
1.219493108E1,2.682571564E0,-1.464584381E1,8.517288208E-2,1.488973423E1
1.220490417E1,3.200344849E0,-1.465916611E1,-5.382806396E-1,1.501409685E1
1.221487617E1,3.290756836E0,-1.448013840E1,-1.269959106E0,1.490356617E1
1.222484917E1,3.082539825E0,-1.350641327E1,-1.924697571E0,1.398676917E1
1.223482117E1,3.642675018E0,-1.274150391E1,-1.405876465E0,1.332634578E1
1.224479417E1,3.394042053E0,-1.285556671E1,1.417552185E-1,1.329681208E1
1.225476617E1,3.600612488E0,-1.238973541E1,9.810598755E-1,1.293956848E1
1.226473917E1,1.778002625E0,-1.154189850E1,-4.599934387E-1,1.168710008E1
1.227471117E1,-6.896159363E-1,-1.157497971E1,-2.572400665E0,1.187741430E1
1.228468417E1,-1.870659943E0,-1.184352127E1,-2.907553711E0,1.233783746E1
1.229465617E1,-1.879192200E0,-1.220202576E1,-1.815574493E0,1.247866606E1
1.230462917E1,-6.149212646E-1,-1.103400467E1,-1.056053925E0,1.110147004E1
1.231460117E1,5.947132874E-1,-9.161847839E0,-7.241940308E-1,9.209646938E0
1.232457417E1,4.635859680E-1,-8.099357300E0,-2.686912537E-1,8.117062006E0
1.233454617E1,1.305884399E0,-6.101162567E0,4.775070190E-2,6.239535148E0
1.234451917E1,2.108365631E0,-4.212839355E0,6.045927429E-1,4.749605610E0
1.235449117E1,1.456920319E0,-3.002306671E0,-7.863148499E-1,3.428520556E0
1.236446417E1,1.376238098E0,-2.771336975E0,-1.295555878E0,3.354520080E0
1.237443617E1,1.803749084E0,-2.652484131E0,-1.971400452E-1,3.213727901E0
1.238440917E1,2.174827423E0,-2.589914246E0,4.397854614E-1,3.410416598E0
1.239438117E1,2.082768860E0,-2.667752380E0,6.607260132E-1,3.448389153E0
1.240435417E1,2.055076447E0,-2.722388763E0,7.123686218E-1,3.484567238E0
1.241432717E1,2.092348938E0,-2.686762848E0,1.775308228E-1,3.410005260E0
1.242429917E1,2.197580109E0,-2.392774200E0,-3.857478333E-1,3.271624688E0
1.243427117E1,2.122586060E0,-1.910028076E0,-9.232800293E-1,3.001003973E0
1.244424417E1,1.880539398E0,-1.484463043E0,-1.719773712E0,2.949183035E0
1.245421717E1,1.217118988E0,-1.862576752E0,-2.301763458E0,3.201356869E0
1.246418917E1,8.583151245E-1,-2.681823120E0,-3.149600372E0,4.224791427E0
1.247416217E1,7.005432129E-1,-3.306174774E0,-4.068090363E0,5.288753315E0
1.248413417E1,7.747888184E-1,-3.703149261E0,-5.132975922E0,6.376602071E0
1.249410717E1,8.089178467E-1,-4.235292664E0,-6.587201843E0,7.872946091E0
1.250407917E1,7.994874573E-1,-5.289250946E0,-8.608748016E0,1.013537854E1
1.251405217E1,-3.356021118E-1,-6.887627106E0,-1.100930603E1,1.299064491E1
1.252402417E1,-6.930587769E-1,-8.987460480E0,-1.205757614E1,1.505456471E1
1.253399717E1,-5.059478760E-1,-1.177107193E1,-1.078612015E1,1.597355644E1
